ad.id,ad.image_urls,ad.last_shown_date,ad.reach.unique_users_seen_x,ad.status,ad.status_statement,ad.videos,ad.first_shown_date,advertiser.business_id,advertiser.business_name,advertiser.paid_for_by,ad_group.targeting_info.interest,ad_group.targeting_info.number_of_users_targeted,ad_group.targeting_info.video_interactions,ad_group.targeting_info.age.35-44,ad_group.targeting_info.age.45-54,ad_group.targeting_info.age.55+,ad_group.targeting_info.age.13-17,ad_group.targeting_info.age.18-24,ad_group.targeting_info.age.25-34,ad_group.targeting_info.audience_targeting,ad_group.targeting_info.country,ad_group.targeting_info.creator_interactions,ad_group.targeting_info.gender.female,ad_group.targeting_info.gender.male,ad_group.targeting_info.gender.other_genders,ad.reach.unique_users_seen_y,ad.reach.unique_users_seen_by_country.DK,ad.reach.unique_users_seen_by_country.FI,ad.reach.unique_users_seen_by_country.IT,ad.reach.unique_users_seen_by_country.NL,ad.reach.unique_users_seen_by_country.CZ,ad.reach.unique_users_seen_by_country.BE,ad.reach.unique_users_seen_by_country.ES,ad.reach.unique_users_seen_by_country.IE,ad.reach.unique_users_seen_by_country.SE,ad.reach.unique_users_seen_by_country.AT,ad.reach.unique_users_seen_by_country.NO,ad.reach.unique_users_seen_by_country.DE,ad.reach.unique_users_seen_by_country.GR,ad.reach.unique_users_seen_by_country.PT,ad.reach.unique_users_seen_by_country.RO,ad.reach.unique_users_seen_by_country.CH,ad.reach.unique_users_seen_by_country.GB,ad.reach.unique_users_seen_by_country.FR,ad.reach.unique_users_seen_by_country.HU,ad.reach.unique_users_seen_by_country.PL
1771833191285810,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/ostyM1mCBHzQUDYhDmf0KEDkAA1lIwAFcKBo6A'],20231116,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/ostyM1mCBHzQUDYhDmf0KEDkAA1lIwAFcKBo6A~tplv-noop.image?x-expires=1700749587&x-signature=UuJTKO94mnxnhdoQYDtIyepmIbk%3D', 'url': 'https://v16m.tiktokcdn.com/0c3336a4134054d2f237d0a3827bcfb6/655f6113/video/tos/alisg/tos-alisg-ve-0051c001-sg/oQaA0kzhfEKKQmDcymEAAA1B6FUIEoQtwyclnh/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4504&bt=2252&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TZAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=NWU1OGVlZTdoOGU1aTtpM0BpM2RtPDg6ZjhzbDMzODYzNEAwMC40MmAuNV8xXi4zNWNhYSMtXl5xcjRfaC5gLS1kMC1zcw%3D%3D&l=20231123082609C1481C695BD6FA246809&btag=e00088000&cc=3'}]",20230719,6.876457988496819e+18,"Scopely, Inc.","Scopely, Inc.",,15.6M-19.1M,,True,True,True,False,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,7.9M,,
1756534336497697,,20230216,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/oEbKIAzBBkAcPhIx75fNgAoX7JSDIHEbI3zFC8~tplv-noop.image?x-expires=1700749602&x-signature=uNwQ7XZJhfNoe4BMu8Gs188S3Ec%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-ve-0068c002/osDDfFREQBAbLoDIgjfQsOtnJB8R2JynC3g4gV/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1628&bt=814&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZjNnNzM5ZTNkaWY1NDo3NUBpanV5cDg6Zng1aTMzNzczM0AwMmIwMV4vXjMxM2FfNjUzYSMwNG1hcjQwNTFgLS1kMTZzcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749602&VSignature=XiSpBro_xsTZ1jyy-Vx5-Q&btag=e00088000&cc=14'}]",20230214,6.876492757628618e+18,CARTIER,Mediacom France,,44.0M-53.8M,,True,True,True,False,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,7.8M,,,,,,,,
1760970850064385,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/owBrsyYtmyh80oAyApzassfXjmXDwACE9u9BIB~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732263972&x-signature=MvvwCLzarFrIvE1Ih3knAItrut8%3D'],20230326,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/owBrsyYtmyh80oAyApzassfXjmXDwACE9u9BIB~tplv-noop.image?x-expires=1700749579&x-signature=FWC%2Fs7iegizMdaOLDg%2BRYtBJh%2Bg%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-0000/oszsAptzoICYmsyB99mY8DrXaAvAChsVfO3yUw/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1960&bt=980&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=NmZpMzY0aWdkZGdmOWU5aEBpM2U5dTU6ZnNpajMzODYzNEA2NC02MTVgNmExNF80Xy9jYSNgbTJycjRfYGFgLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749579&VSignature=udXaxtR2HHE7IFwL-VoY-g&btag=e00088000&cc=14'}]",20230323,6.935830559704745e+18,"IWC SCHAFFHAUSEN, Branch of Richemont International SA",Mediacom France,,45.9M-56.1M,,True,True,True,False,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,7.8M,,
1754013030800434,['https://p21-ad-sg.ibyteimg.com/origin/ad-site-i18n-sg/202301035d0dd190afda3411456db2ed'],20230122,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/okbiPHDgaCD8MlKICQqrbUATrffA8HuSnGb0De~tplv-noop.image?x-expires=1700749606&x-signature=zRfjq9Nu4SZa1410FUPnyR775Us%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-0000/oMlGVSeaVInADNQAfloAbpDfH0Uqb3GDgD9HPC/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1706&bt=853&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=Z2c6ZmY5aTNmNzU5ODo3NEBpam9zdDk6Zmo2aDMzODYzNEAzNDBhNGEwX2MxLTFjMGJfYSNmXjVzcjRvc25gLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749606&VSignature=ylXQFL8HyZLVVHJ-NFzptQ&btag=e00088000&cc=14'}]",20230105,6.96621501728057e+18,BARCLAYS PLC,OMD UK,"News & Entertainment, Life Services",15.6M-19.0M,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,7.8M,,,
1778925877185554,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/owINnDgLQPlB6AD0gBefdQ8KOHsWxBbsFoAlc1'],20231121,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/owINnDgLQPlB6AD0gBefdQ8KOHsWxBbsFoAlc1~tplv-noop.image?x-expires=1700749592&x-signature=HuAegf8bxTChIYRLMrCc1HLKhI4%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-ve-0051c001-sg/osFeclnnD94sAe2Q9gQQ3gBxu1FHB2nCDI0bNO/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2400&bt=1200&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZztnZ2U1OTVoODVkaDxpOkBpajpldjQ6ZmdmbjMzODYzNEAyYzIxLWJfNjAxNDY1M2MuYSNhcXA2cjRfYmNgLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749592&VSignature=8z4lRf03xGQuS4UxI4wv2w&btag=e00088000&cc=14'}]",20231006,6.914666964044482e+18,AUDIBLE LIMITED,Wavemaker UK,,,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,8.0M,,,
1770026122638370,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oApQggEpAAleDMpeb52roJPCfKOsEHGGsdMME1'],20231030,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/oApQggEpAAleDMpeb52roJPCfKOsEHGGsdMME1~tplv-noop.image?x-expires=1700749582&x-signature=cUAp5xG%2BIEV0aG3T%2BTDHo8HcSfQ%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-ve-0051c001-sg/o0AAQL3d1JyENAZCNizqgITDoTRmhJfwNcZBhl/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3620&bt=1810&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=PGU5NTM7ZzM5aDhkZjpmOUBpanE5c2c6ZjxubDMzODYzNEBgMzEwLzVhX2ExYWMxYC82YSNkLl8xcjRnNmJgLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749582&VSignature=nwypr2fO1soUsOaGsRZPxA&btag=e00088000&cc=14'}]",20230706,6.932857009184179e+18,AMERICAN EXPRESS SERVICES EUROPE LIMITED,Mediabrands Ltd GBP,"Tech & Electronics, Apparel & Accessories, Sports & Outdoors, Beauty & Personal Care, Food & Beverage, News & Entertainment, Games, Life Services, Travel, Apps",16.6M-20.3M,Lifestyle,True,True,True,False,True,True,No,['GB'],Travel,True,True,True,1M-10M,,,,,,,,,,,,,,,,,7.8M,,,
1774847625654273,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oAs1dyQMhp1uAf4B7AoE6wAzJl5OATzPBIvNmO'],20231001,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/oAs1dyQMhp1uAf4B7AoE6wAzJl5OATzPBIvNmO~tplv-noop.image?x-expires=1700749587&x-signature=a77EFXG7%2BqFhpddRyn6lrrhqB88%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-ve-0051c001-sg/oshBEobNuwOIsnBmlzOyMQfdTxYzQhwAA7PC1A/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1934&bt=967&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=O2VkaWhnOWQ3PDc5aDRpO0BpamhtN2k6Zmx2azMzODYzNEBjNV8vMGNiXy8xMzMvLzUvYSM2ajIzcjRncW5gLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749587&VSignature=Mu6pK_Zsl1rAh9Wmr7FeKg&btag=e00088000&cc=14'}]",20230821,6.963621844763018e+18,AMAZON ITALIA SERVICES SRL,Initiative Media Milano Auction,,,,True,True,False,False,True,True,No,['IT'],,True,True,True,1M-10M,,,7.8M,,,,,,,,,,,,,,,,,
1758415934788658,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/owaP0AlChQBFwhIjnefNBBgHQPPA57EmNBzCDJ~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732263972&x-signature=o%2BN0W1lmoHl8ge4D5kY0gfgMqns%3D'],20230301,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/90aa8ed323d1463fab34e211e2482f88_1676950770~tplv-noop.image?x-expires=1700749586&x-signature=pIl1bzvugO%2BfLCkptLXhnehvj5g%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-0000/okI0UQBhNUweANzjmfPpNQ2a75CDJhEgQlhiBQ/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=5274&bt=2637&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=Ozk2ZzpkaDhpOmhkNGY6NkBpamo1OTU6Zjc2aTMzODYzNEA0Mi42NGFfXjYxNDAvMWE2YSNxXmpncjRnbW5gLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749586&VSignature=G3QKueFZnQ4nF9S7YSz2QQ&btag=e00088000&cc=14'}]",20230221,6.922372120911545e+18,"YOUPAN CULTURE MEDIA (SHANGHAI) CO., LTD",KA APP-01,,44.7M-54.7M,,True,True,True,True,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,7.8M,,,,,,,,
1779271785172001,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oQKIgDZBNyEElAbbaDOGImMQGRqnDBe5QeJBm5'],20231112,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/oQKIgDZBNyEElAbbaDOGImMQGRqnDBe5QeJBm5~tplv-noop.image?x-expires=1700749586&x-signature=FsAM1esOC8tBLicdlVCRvPVkpfQ%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-ve-0051c001-sg/oAEDygeGiQnA5ZgAycggbMD8l0IwNfJBQFYm2B/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3156&bt=1578&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=PDQ7aTczOGY8PDY1ZmVpZ0BpM2ttNGY6Zmg5bjMzODYzNEBhM2MyYzAzNjExXjAvL2AvYSM0ZmRzcjRfbWFgLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749586&VSignature=hoi4Xkl3Pefy7R29bYXWvw&btag=e00088000&cc=14'}]",20231009,7.239752054649061e+18,BLEDINA,Mediacom France,,,,True,False,False,False,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,7.8M,,
1771398379767826,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o4ITPJivzI6JDxG5A7fEo1mI5AN9y4AEhVwzBW'],20231121,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/o4ITPJivzI6JDxG5A7fEo1mI5AN9y4AEhVwzBW~tplv-noop.image?x-expires=1700749578&x-signature=VP1OoxUBtFATMsOyD1FvEjTWEP8%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-ve-0051c001-sg/ocIFxmAyVWxP5f7LGDGzKwQBo5ANAIvCTECzhJ/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=5534&bt=2767&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZTQ1PDtlNmQ4ZjNpPGc7NEBpanNpdjk6ZjdtbDMzODYzNEBiLl42Li1fNWMxYi4xYTVeYSMua25rcjQwbWxgLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749578&VSignature=_UlnKKuuZVeoBIYj_d8vUA&btag=e00088000&cc=14'}]",20230719,6.881200730124846e+18,MARS WRIGLEY CONFECTIONERY UK LIMITED,Essence UK GBP,,24.7M-30.1M,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,7.8M,,,
1781543551095809,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/ocoJ7DaEWQFNBnvfDg4ETQlr1lNeRArOEI4BBj'],20231115,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/6e049e5b756544bc89aec2e57d408fef_1699015243~tplv-noop.image?x-expires=1700749597&x-signature=lQNsq%2FMTHf%2FaN%2Fnq4ksAxuseD3A%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-ve-0051c001-sg/ocNJQFDsNDB9HEavLEEITaBA1Qegr4C4RlfWod/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1580&bt=790&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=PGc5ZmZmNTo3NDs1OGQzaEBpMztrZHY5cmVnbzMzODYzNEBgM2BiXi00XzYxYy1jNF8zYSNfcWMvMmRzYS9gLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749597&VSignature=uERmdYdj6AJkTly2KmzP4g&btag=e00088000&cc=14'}]",20231103,7.096445675432576e+18,CREDIT AGRICOLE FRIULADRIA SPA,Omni@ S.r.l.,,,,True,True,True,False,True,True,No,['IT'],,True,True,True,1M-10M,,,7.8M,,,,,,,,,,,,,,,,,
1764328671583233,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/oE4Byuk4CONeDH5DejABvEInKgmQSB9BpAbB5J~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732263972&x-signature=61hrLopXDEZq6bqoQyladHpkxfY%3D'],20230531,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/f4fc2517cd7d455d956c84ff0a7b70e1_1682597578~tplv-noop.image?x-expires=1700749587&x-signature=hOBEWT42ABVKbHUCyRTetXkhx5U%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-0000/oANBueBoQ4HbNJS55k3mApQKWTIDED9ynjOeDg/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3600&bt=1800&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZTk0NjRkZjNoNzs8OThkN0Bpang4aTc6ZjQ2azMzODYzNEAzNTQvMTQyNWIxMWBhYWIzYSNocTBycjRvazJgLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749587&VSignature=PPTxqs6_5kK68Qcz9Q2MeA&btag=e00088000&cc=14'}]",20230501,7.223762086759875e+18,Frito-Lay Trading Company (Europe) GmbH,Frito-Lay Trading Company (Europe) GmbH,"Games, Food & Beverage",11.8M-14.4M,,True,True,True,False,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,7.8M,,,,,,,,
1773850867171329,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oAQE1HBIIDodoojBO7kDUnUB1QdyQ9ebgA3e7N'],20230927,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/57c336e97d8f427eaae3118da8a830a5_1691677922~tplv-noop.image?x-expires=1700749582&x-signature=MSE84EUQpPZU2C918X6hfAF%2Bz%2Bk%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-ve-0051c001-sg/oEDVEQJbOV0IdJDNE71k3Je1EE0nyPgBAeHAUB/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=950&bt=475&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=Mzk0ZWU0NGU0O2lpMzw0ZEBpM251eDY6ZmtobTMzODYzNEAzYC0yX2NeNjAxYWIvYDVhYSMvcTZxcjQwbl5gLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749582&VSignature=VoDlITutIoMdwRxm7IZoqQ&btag=e00088000&cc=14'}]",20230827,7.150554936676254e+18,Amazon Europe Core S.à r.l.,Amazon Europe Core S.à r.l.,,,,True,True,True,False,True,True,No,['ES'],,True,True,True,1M-10M,,,,,,,7.9M,,,,,,,,,,,,,
1753834718906369,['https://p21-ad-sg.ibyteimg.com/origin/tos-maliva-v-2c3654-us/e064119a7b0b48618470ae7a637773f4'],20230202,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-v-2c3654-us/e064119a7b0b48618470ae7a637773f4~tplv-noop.image?x-expires=1700749605&x-signature=SKefB7Hc%2FqP0puFMLnmCcr7LuYk%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/maliva/tos-maliva-v-2c3654-us/ocX3vCOS4kQTvhUxG1ftgAorNEwTmdIx6IzKIx/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4098&bt=2049&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=NzNkNTZkOjw3OGlkM2g3ZkBpamd2b2Q6ZnJraDQzN2c0M0AxYGIuNi8uNS4xYjUyNWMwYSNicHFscjRvM2tgLS1kLjZzcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749605&VSignature=OgMGPFyy16vbNc-8hC8AhQ&btag=e00088000&cc=14'}]",20230101,6.87646054430435e+18,"BEIJING JIANG YU INTERACTIVE TECHNOLOGY CO., LTD.",Mobisummer-Game,,200.1M-244.6M,,True,True,True,False,True,True,No,"['NL', 'CZ', 'IT', 'GR', 'FI', 'RO', 'DK', 'IE', 'GB', 'CH', 'DE', 'NO', 'PT', 'SE', 'BE', 'AT']",,True,True,True,1M-10M,285K,137K,425K,639K,185K,359K,,231K,510K,224K,370K,842K,166K,184K,419K,215K,2.6M,,,
1772494599197746,,20231120,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/o41S5eWwF1eCgUBqhFNYZqMfA51EQeEcpf6fA8~tplv-noop.image?x-expires=1700749586&x-signature=%2FGEmmFdiBpEvu%2B2XoeVTUzMeDks%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-ve-0068c002/oAjU8JJnkBtCxGfeD3NrlAIqEBzubL9QlRERkV/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=694&bt=347&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=OztoZ2lnaWdlZTs8aGg8OkBpams6bjQ6ZjhlajMzNzczM0AuNjAuX2BeNl4xXy8zXi00YSNlc2tecjRfXmtgLS1kMTZzcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749586&VSignature=vupmNxXTw21tNNRw7marqw&btag=e00088000&cc=14'}]",20230727,6.903903066982974e+18,DOMINO'S PIZZA FRANCE,DOMINO'S PIZZA FRANCE,,23.6M-28.8M,,True,True,True,True,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,7.8M,,
1773654739873841,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o8KMWSghQtEwa5GyALBImEDfDN38gIBoAzKAw5'],20230925,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/o8KMWSghQtEwa5GyALBImEDfDN38gIBoAzKAw5~tplv-noop.image?x-expires=1700749587&x-signature=zr3aYoh%2BSqtGl0wWzMtmwkao67o%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-ve-0051c001-sg/ocrB5XfawIzKtKQAgK9wNDhLySEqmiMAoDGQEA/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4316&bt=2158&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=NGVlNjQ1Mzs4NDNoMzRoOkBpM2ptamQ6ZnA0bTMzODYzNEAxMTFgNDU0NV4xY2FhYy4zYSMyZ20ycjRnLTZgLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749587&VSignature=3bmB-gDasl2rI4SeZXVzww&btag=e00088000&cc=14'}]",20230815,6.883219182050084e+18,Mondelez Deutschland Services GmbH & Co. KG,Spark Foundry Germany GmbH,,,,True,True,True,False,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,7.8M,,,,,,,,
1755535564443681,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/o4QTKLDQIBgjzvnbmQeQcGeH4aF8sDATnBENCE~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732263972&x-signature=xVHn5VjATOPxJ78EmhEs4rZUt5E%3D'],20230226,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/o4QTKLDQIBgjzvnbmQeQcGeH4aF8sDATnBENCE~tplv-noop.image?x-expires=1700749587&x-signature=FEcnc4KQHjUB7hs7Lc5pqEXQdm0%3D', 'url': 'https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-0000/ogwDwbExOgfNnKIRA4IDAzBQBBn8hgeNjVFn7J/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2432&bt=1216&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TwAgPZiyq8Z&mime_type=video_mp4&qs=0&rc=Nzg1NjRkZ2Q6NWQ0OTQ7ZUBpMzhydjU6ZnY3aDMzODYzNEA2X2ExMGM0NmMxL2NjLjRgYSNiNG8xcjRvL2JgLS1kMC1zcw%3D%3D&l=2023112308261184F4F2F3774A8A20FED1&VExpiration=1700749587&VSignature=i0PiR7vTR7cu5wNY7Ay1uA&btag=e00088000&cc=14'}]",20230123,7.132109553881286e+18,HOSTA PLANT FOR CHOCOLATE SPECIALTIES GMBH & CO. KG,WPP media solutions GmbH,,44.7M-54.7M,,True,True,True,True,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,7.7M,,,,,,,,
